Word,Frequency
angono,1
drowing,1
magsasaka,1
pagpapahayag,1
celebes,1
abakadang,1
grupo,1
nagdudugtong,1
tagbanwa,1
nakadugtong,1
dinala,1
uri,1
lata,1
tin,1
ipinalalagay,1
formosa,1
pagkaraan,1
napalitan,1
pantusok,1
pantaga,1
panghiwa,1
lalo,1
tsina,1
nagsusulat,1
mindoro,1
hanunoo,1
araro,1
siyang,1
araw,1
sumila,1
makakain,1
pagsasaliksik,1
kagubatan,1
naglilibot,1
antropologo,1
marunong,1
simula,1
sapagkat,1
gustong,1
natin,1
hinuhukay,1
itaboy,1
malamig,1
pampainit,1
tulong,1
tinirahan,1
tinitirahang,1
lumiwanag,1
bukod,1
kinakatay,1
kumakain,1
atkapaligiran,1
maiilap,1
inililibing,1
madilim,1
basa,1
ligtas,1
bumaha,1
maabot,1
naubos,1
nasa,1
maluwang,1
pumipili,1
tumira,1
pagbabago,1
tiyak,1
magkaroon,1
ugat,1
bungang,1
gabi,1
ilaw,1
pagluluto,1
nagmumula,1
pagkikiskis,1
sumunog,1
nakabaon,1
nagbabagang,1
sumabog,1
namang,1
nasunog,1
kidlat,1
tinamaan,1
nakaugnay,1
matatagpuan,1
museo,1
umakit,1
nakalipas,1
parte,1
nakararaan,1
nakakuha,1
anyo,1
init,1
sinasaliksik,1
lumilikha,1
natutuklasan,1
kaunti,1
lumang,1
umunlad,1
pagkakatuklas,1
pinakamahalagang,1
nagpapasiklab,1
diklap,1
batong,1
bahagi,1
ion,1
nasusunog,1
sinusuri,1
dahong,1
pinagkikiskis,1
laboratoryo,1
natatantiya,1
mahuli,1
patibong,1
bitag,1
pangingisda,1
malalaki,1
baging,1
nagkalat,1
nagtayo,1
mamuhay,1
nagsimulang,1
elephas,1
sinasabi,1
pagkuha,1
nadagdagan,1
katapat,1
antelope,1
halos,1
babullus,1
kasi,1
nga,1
nalikhang,1
matitibay,1
kotse,1
suwerte,1
kalapit,1
pangunahing,1
cagayan,1
bukid,1
malaunan,1
masyadong,1
itinatanim,1
gabe,1
ube,1
kamote,1
problema,1
makikitang,1
nagtatagal,1
titirahan,1
magandang,1
siksikan,1
tumuklas,1
gusali,1
naitulong,1
kapangyarihan,1
nating,1
balakbak,1
paghukay,1
manghuli,1
pagsibak,1
pagputol,1
gagamitin,1
tinutugis,1
napilitan,1
sinisibat,1
mabuhay,1
tumagal,1
pinapana,1
mamatay,1
gumagamit,1
gumagala,1
maiwasan,1
garantiya,1
natutong,1
pagpukpok,1
ngayong,1
lakas,1
pagtusok,1
cervus,1
rhinoceros,1
kaugnayan,1
pula,1
nakatagal,1
kagamitang,1
ginagawang,1
matitigas,1
mahalagang,1
paggamit,1
philippinensis,1
kawayan,1
stegodon,1
pagtatanggol,1
isda,1
laman,1
paghiwa,1
nalikha,1
